Course Code,Professor,Enrolled Count,Course Rec %,Prof Rec %,Hours/Week,Grade
MMW 15,"Chang, Edmond Yi-Teh",110,79.2%,100.0%,5.54,B+ (3.61)
MMW 15,"Chang, Edmond Yi-Teh",110,79.2%,100.0%,5.54,B+ (3.61)
MMW 15,"Chang, Edmond Yi-Teh",110,79.2%,100.0%,5.54,B+ (3.61)
MMW 15,"Chang, Edmond Yi-Teh",110,79.2%,100.0%,5.54,B+ (3.61)
MMW 15,"Chang, Edmond Yi-Teh",110,79.2%,100.0%,5.54,B+ (3.61)
MMW 15,"Chang, Edmond Yi-Teh",110,79.2%,100.0%,5.54,B+ (3.61)
MMW 15,"Chang, Edmond Yi-Teh",110,79.2%,100.0%,5.54,B+ (3.61)
,"Carreras, Maria Victoria",110,67.9%,82.1%,6.64,B+ (3.61)
,"Biess, Frank Peter",204,78.5%,99.2%,5.40,B+ (3.46)
,"Biess, Frank Peter",204,78.5%,99.2%,5.40,B+ (3.46)
,"Biess, Frank Peter",204,78.5%,99.2%,5.40,B+ (3.46)
,"Radcliff, Pamela B.",236,67.5%,97.5%,5.78,A- (3.73)
,"Radcliff, Pamela B.",236,67.5%,97.5%,5.78,A- (3.73)
,"Radcliff, Pamela B.",236,67.5%,97.5%,5.78,A- (3.73)
,"Radcliff, Pamela B.",236,67.5%,97.5%,5.78,A- (3.73)
,"Radcliff, Pamela B.",236,67.5%,97.5%,5.78,A- (3.73)
,"Prestholdt, Jeremy",299,73.1%,87.5%,5.09,A- (3.87)
,"Prestholdt, Jeremy",299,73.1%,87.5%,5.09,A- (3.87)
,"Prestholdt, Jeremy",299,73.1%,87.5%,5.09,A- (3.87)
,"Prestholdt, Jeremy",299,73.1%,87.5%,5.09,A- (3.87)
,"Kwak, Nancy",252,57.1%,82.4%,4.50,B+ (3.48)
,"Kwak, Nancy",252,57.1%,82.4%,4.50,B+ (3.48)
,"Kwak, Nancy",252,57.1%,82.4%,4.50,B+ (3.48)
,"Evans, Ivan T",174,68.9%,87.8%,4.14,B+ (3.40)
,"Bolar, Richard Allen",91,75.0%,90.0%,4.91,B+ (3.38)
,"Chang, Edmond Yi-Teh               ",77,100.0%,100.0%,7.38,B+ (3.44)
,"Chang, Edmond Yi-Teh               ",77,100.0%,100.0%,7.38,B+ (3.44)
,"Chang, Edmond Yi-Teh               ",77,100.0%,100.0%,7.38,B+ (3.44)
,"Chang, Edmond Yi-Teh               ",77,100.0%,100.0%,7.38,B+ (3.44)
,"Chang, Edmond Yi-Teh               ",77,100.0%,100.0%,7.38,B+ (3.44)
,"Evans, Ivan T                      ",28,66.7%,88.9%,9.17,B+ (3.33)
,"Evans, Ivan T                      ",28,66.7%,88.9%,9.17,B+ (3.33)
,"Evans, Ivan T                      ",28,66.7%,88.9%,9.17,B+ (3.33)
,"Evans, Ivan T                      ",28,66.7%,88.9%,9.17,B+ (3.33)
,"Evans, Ivan T                      ",28,66.7%,88.9%,9.17,B+ (3.33)
,"Evans, Ivan T                      ",28,66.7%,88.9%,9.17,B+ (3.33)
,"Radcliff, Pamela B.                ",66,92.9%,96.3%,7.02,B+ (3.48)
,"Radcliff, Pamela B.                ",66,92.9%,96.3%,7.02,B+ (3.48)
,"Biess, Frank Peter                 ",88,80.9%,76.8%,6.15,B+ (3.50)
,"Biess, Frank Peter                 ",88,80.9%,76.8%,6.15,B+ (3.50)
,"Prestholdt, Jeremy                 ",83,81.3%,90.6%,5.81,B+ (3.35)
,"Strong, Tracy B                    ",124,74.2%,67.7%,7.98,N/A
,"Patterson, Patrick H.              ",221,77.4%,73.8%,4.00,B (3.10)
,"Chang, Edmond Yi-Teh          ",338,85.0%,97.4%,4.39,B- (2.95)
,"Hollander, Ethan J.           ",218,85.4%,95.4%,3.83,B- (2.99)
,"Patterson, Patrick H.         ",240,73.9%,75.0%,4.78,B- (2.96)
LTEA 152B,"Blanco, John D",12,100.0%,100.0%,8.75,N/A
POLI 140B,"LeJeune, John Louis",78,86.7%,93.3%,8.50,B (3.17)
POLI 140B,"LeJeune, John Louis",78,86.7%,93.3%,8.50,B (3.17)
,"Epps, Richard D.              ",87,95.2%,95.1%,3.52,B+ (3.60)
POLI 140C,"Merrell, Brandon",41,92.9%,92.9%,6.36,B+ (3.65)
,"Becker, Megan L",16,100.0%,100.0%,8.50,N/A
,"Becker, Megan L",16,100.0%,100.0%,8.50,N/A
,"Leveck, Brad Leighton              ",26,100.0%,100.0%,8.50,N/A
,"Narang, Neil                       ",26,100.0%,100.0%,8.50,N/A
,"Bainter, Richard                   ",133,71.6%,50.0%,5.04,B (3.06)
LIGN 120,"Yuan, Michelle",75,100.0%,100.0%,3.33,B+ (3.69)
LIGN 120,"Yuan, Michelle",75,100.0%,100.0%,3.33,B+ (3.69)
,"Styler, William Francis",129,88.9%,96.8%,5.16,B- (2.81)
,"Caballero, Gabriela Hernandez",73,96.9%,93.5%,4.88,B (3.21)
,"Caballero, Gabriela Hernandez",73,96.9%,93.5%,4.88,B (3.21)
,"Rose, Sharon",56,96.2%,92.3%,5.38,C+ (2.59)
,"Lepic, Ryan C",65,90.6%,92.5%,5.18,B- (2.91)
,"Baglini, Rebekah Brita",72,69.4%,58.1%,5.43,B (3.12)
,"Ackerman, Farrell",63,91.3%,82.6%,4.33,B+ (3.38)
,"Ackerman, Farrell                  ",91,86.5%,88.5%,4.88,B (3.27)
,"Ackerman, Farrell                  ",91,86.5%,88.5%,4.88,B (3.27)
,"Ackerman, Farrell                  ",91,86.5%,88.5%,4.88,B (3.27)
,"Ackerman, Farrell                  ",91,86.5%,88.5%,4.88,B (3.27)
,"Ackerman, Farrell             ",35,92.9%,71.4%,5.36,B (3.12)
MAE 175A,"de Callafon, Raymond A",135,66.0%,86.0%,8.10,A- (3.75)
MAE 175A,"de Callafon, Raymond A",135,66.0%,86.0%,8.10,A- (3.75)
MAE 175A,"de Callafon, Raymond A",135,66.0%,86.0%,8.10,A- (3.75)
MAE 175A,"de Callafon, Raymond A",135,66.0%,86.0%,8.10,A- (3.75)
MAE 175A,"de Callafon, Raymond A",135,66.0%,86.0%,8.10,A- (3.75)
MAE 175A,"de Callafon, Raymond A",135,66.0%,86.0%,8.10,A- (3.75)
MAE 175A,"de Callafon, Raymond A",135,66.0%,86.0%,8.10,A- (3.75)
MAE 175A,"de Callafon, Raymond A",135,66.0%,86.0%,8.10,A- (3.75)
MAE 175A,"de Callafon, Raymond A",135,66.0%,86.0%,8.10,A- (3.75)
MAE 175A,"de Callafon, Raymond A",135,66.0%,86.0%,8.10,A- (3.75)
,"de Callafon, Raymond A             ",48,77.8%,100.0%,9.61,B+ (3.37)
,"de Callafon, Raymond A             ",48,77.8%,100.0%,9.61,B+ (3.37)
,"de Callafon, Raymond A             ",48,77.8%,100.0%,9.61,B+ (3.37)
,"Bewley, Thomas R                   ",62,69.1%,89.3%,8.39,B (3.28)
,"de Callafon, Raymond A        ",62,69.1%,89.3%,8.39,B (3.28)
LIHL 137P,"Sadegholvad, Elham",11,100.0%,100.0%,3.30,N/A
TDAC 109,"Blair, Kyle Adam",15,100.0%,100.0%,2.00,N/A
,"Vickerman, Linda Joanne",15,100.0%,100.0%,9.00,N/A
,"Vickerman, Linda Joanne",15,100.0%,100.0%,9.00,N/A
,"Vickerman, Linda Joanne",15,100.0%,100.0%,9.00,N/A
,"Vickerman, Linda Joanne",15,100.0%,100.0%,9.00,N/A
,"Vickerman, Linda Joanne",15,100.0%,100.0%,9.00,N/A
,"Vickerman, Linda Joanne",15,100.0%,100.0%,9.00,N/A
,"Vickerman, Linda Joanne",15,100.0%,100.0%,9.00,N/A
,"Vickerman, Linda Joanne            ",18,100.0%,100.0%,5.64,N/A
,"Vickerman, Linda Joanne            ",18,100.0%,100.0%,5.64,N/A
,"Vickerman, Linda Joanne            ",18,100.0%,100.0%,5.64,N/A
,"Vickerman, Linda Joanne            ",18,100.0%,100.0%,5.64,N/A
,"Vickerman, Linda Joanne       ",17,100.0%,100.0%,3.43,N/A
POLI 12D,"Roeder, Philip G",193,90.6%,96.6%,4.79,B+ (3.35)
POLI 12D,"Roeder, Philip G",193,90.6%,96.6%,4.79,B+ (3.35)
POLI 12D,"Roeder, Philip G",193,90.6%,96.6%,4.79,B+ (3.35)
POLI 12D,"Roeder, Philip G",193,90.6%,96.6%,4.79,B+ (3.35)
POLI 12D,"Roeder, Philip G",193,90.6%,96.6%,4.79,B+ (3.35)
POLI 12D,"Roeder, Philip G",193,90.6%,96.6%,4.79,B+ (3.35)
POLI 12D,"Roeder, Philip G",193,90.6%,96.6%,4.79,B+ (3.35)
,"Gartzke, Erik",191,94.1%,90.0%,4.12,B+ (3.63)
,"Gartzke, Erik",191,94.1%,90.0%,4.12,B+ (3.63)
,"Gartzke, Erik",191,94.1%,90.0%,4.12,B+ (3.63)
,"Gartzke, Erik",191,94.1%,90.0%,4.12,B+ (3.63)
,"Gartzke, Erik",191,94.1%,90.0%,4.12,B+ (3.63)
,"Gartzke, Erik",191,94.1%,90.0%,4.12,B+ (3.63)
,"Gartzke, Erik",191,94.1%,90.0%,4.12,B+ (3.63)
,"Lake, David A",138,97.7%,97.7%,4.45,B (3.28)
,"Lake, David A",138,97.7%,97.7%,4.45,B (3.28)
,"Lake, David A",138,97.7%,97.7%,4.45,B (3.28)
,"Fisk, David Lee",152,92.2%,92.2%,5.04,B (3.13)
MATH 130A,"Chow, Bennett",38,76.9%,91.7%,8.81,B+ (3.39)
MATH 130A,"Chow, Bennett",38,76.9%,91.7%,8.81,B+ (3.39)
,"Sterbenz, Jacob",59,50.0%,57.1%,9.21,C+ (2.67)
,"Wenzl, Hans G",96,83.3%,70.8%,6.50,B (3.03)
,"Agler, Jim",89,76.0%,76.0%,6.26,B (3.15)
,"Li, Bo",75,80.0%,96.7%,5.76,B- (2.91)
,"Wulbert, Daniel E.",38,93.8%,68.8%,6.37,B- (2.72)
,"Wulbert, Daniel E.                 ",48,95.8%,68.0%,7.54,C+ (2.62)
,"Rabin, Jeffrey Mark                ",58,97.1%,100.0%,6.73,B- (2.71)
,"Agler, Jim                         ",63,96.3%,92.3%,5.46,B+ (3.36)
,"Okikiolu, Kate",56,65.4%,76.9%,5.27,B+ (3.38)
,"Rabin, Jeffrey Mark           ",50,76.5%,81.8%,5.97,C+ (2.65)
TDHT 104,"Smarr, Janet L.",27,85.7%,100.0%,5.07,B+ (3.67)
TDHT 104,"Smarr, Janet L.",27,85.7%,100.0%,5.07,B+ (3.67)
TDHT 104,"Smarr, Janet L.",27,85.7%,100.0%,5.07,B+ (3.67)
,"Smarr, Janet L.                    ",22,100.0%,100.0%,6.00,B (3.12)
RELI 87,"Verdicchio, Pasquale",15,100.0%,100.0%,1.10,N/A
RELI 87,"Verdicchio, Pasquale",15,100.0%,100.0%,1.10,N/A
RELI 87,"Verdicchio, Pasquale",15,100.0%,100.0%,1.10,N/A
RELI 87,"Verdicchio, Pasquale",15,100.0%,100.0%,1.10,N/A
RELI 87,"Verdicchio, Pasquale",15,100.0%,100.0%,1.10,N/A
RELI 87,"Verdicchio, Pasquale",15,100.0%,100.0%,1.10,N/A
RELI 87,"Verdicchio, Pasquale",15,100.0%,100.0%,1.10,N/A
RELI 87,"Verdicchio, Pasquale",15,100.0%,100.0%,1.10,N/A
RELI 87,"Verdicchio, Pasquale",15,100.0%,100.0%,1.10,N/A
RELI 87,"Verdicchio, Pasquale",15,100.0%,100.0%,1.10,N/A
RELI 87,"Verdicchio, Pasquale",15,100.0%,100.0%,1.10,N/A
,"Kalleres, Dayna",16,100.0%,88.9%,0.72,N/A
,"Rahimi, Babak",16,100.0%,100.0%,0.50,N/A
,"Rahimi, Babak",16,100.0%,100.0%,0.50,N/A
,"Rahimi, Babak",16,100.0%,100.0%,0.50,N/A
,"Rahimi, Babak                      ",6,100.0%,100.0%,0.50,N/A
,"Rahimi, Babak                      ",6,100.0%,100.0%,0.50,N/A
,"Rahimi, Babak                      ",6,100.0%,100.0%,0.50,N/A
,"Rahimi, Babak                      ",6,100.0%,100.0%,0.50,N/A
,"Kalleres, Dayna                    ",19,100.0%,100.0%,2.75,N/A
ECE 171A,"Atanasov, Nikolay A.",43,95.5%,100.0%,8.05,B+ (3.59)
,"Sworder, David D.",116,73.2%,29.3%,8.14,B+ (3.48)
,"Sworder, David D.",116,73.2%,29.3%,8.14,B+ (3.48)
,"Sworder, David D.",116,73.2%,29.3%,8.14,B+ (3.48)
,"Sworder, David D.",116,73.2%,29.3%,8.14,B+ (3.48)
,"Sworder, David D.",116,73.2%,29.3%,8.14,B+ (3.48)
,"Sworder, David D.",116,73.2%,29.3%,8.14,B+ (3.48)
,"Sworder, David D.",116,73.2%,29.3%,8.14,B+ (3.48)
,"Sworder, David D.",116,73.2%,29.3%,8.14,B+ (3.48)
,"Sworder, David D.",116,73.2%,29.3%,8.14,B+ (3.48)
,"Sworder, David D.",116,73.2%,29.3%,8.14,B+ (3.48)
,"Sworder, David D.",116,73.2%,29.3%,8.14,B+ (3.48)
,"Sworder, David D.",116,73.2%,29.3%,8.14,B+ (3.48)
,"Sworder, David D.                  ",25,70.0%,60.0%,9.70,B+ (3.49)
,"Sworder, David D.                  ",25,70.0%,60.0%,9.70,B+ (3.49)
,"Sworder, David D.                  ",25,70.0%,60.0%,9.70,B+ (3.49)
,"Sworder, David D.                  ",25,70.0%,60.0%,9.70,B+ (3.49)
,"Sworder, David D.                  ",25,70.0%,60.0%,9.70,B+ (3.49)
,"Sworder, David D.                  ",25,70.0%,60.0%,9.70,B+ (3.49)
,"Sworder, David D.                  ",25,70.0%,60.0%,9.70,B+ (3.49)
,"Sworder, David D.                  ",25,70.0%,60.0%,9.70,B+ (3.49)
,"Sworder, David D.                  ",25,70.0%,60.0%,9.70,B+ (3.49)
,"Sworder, David D.             ",32,85.0%,95.0%,8.50,N/A
ECE 171B,"Shi, Yuanyuan",32,96.6%,96.6%,9.05,B (3.25)
,"Sworder, David D.",35,83.3%,50.0%,5.50,B+ (3.38)
,"Sworder, David D.",35,83.3%,50.0%,5.50,B+ (3.38)
,"Sworder, David D.",35,83.3%,50.0%,5.50,B+ (3.38)
,"Sworder, David D.",35,83.3%,50.0%,5.50,B+ (3.38)
,"Sworder, David D.",35,83.3%,50.0%,5.50,B+ (3.38)
,"Sworder, David D.",35,83.3%,50.0%,5.50,B+ (3.38)
,"Sworder, David D.",35,83.3%,50.0%,5.50,B+ (3.38)
,"Sworder, David D.",35,83.3%,50.0%,5.50,B+ (3.38)
,"Sworder, David D.",35,83.3%,50.0%,5.50,B+ (3.38)
,"Sworder, David D.                  ",21,83.3%,83.3%,7.17,B (3.11)
,"Sworder, David D.                  ",21,83.3%,83.3%,7.17,B (3.11)
,"Sworder, David D.                  ",21,83.3%,83.3%,7.17,B (3.11)
,"Kreutz-Delgado, Kenneth            ",17,100.0%,75.0%,5.25,N/A
LTWL 157,"Rahimi, Babak",52,88.0%,91.7%,5.06,A- (3.87)
,"Rahimi, Babak                      ",68,90.6%,87.5%,4.00,A- (3.96)
,"Rahimi, Babak                      ",68,90.6%,87.5%,4.00,A- (3.96)
LTWL 155,"Mendoza, Andrea",19,100.0%,100.0%,5.17,N/A
,"duBois, Page Ann",12,100.0%,100.0%,4.50,N/A
,"Solomon, Amanda Lee Albaniel",17,100.0%,100.0%,5.59,N/A
,"Grinberg, Ana                      ",17,100.0%,100.0%,9.30,N/A
,"Woodhull, Winifred Johanna         ",11,75.0%,50.0%,3.00,N/A
,"Reid, Roddey",24,100.0%,100.0%,4.50,A- (3.79)
LTWL 153,"Rahimi, Babak",27,100.0%,100.0%,2.79,A- (3.88)
LTWL 152,"Rahimi, Babak                      ",70,85.7%,85.0%,3.93,A- (3.91)
LTSP 171,"Arcos Herrera, Carol",19,100.0%,100.0%,7.07,N/A
,"Martin-Cabrera, Luis",22,100.0%,85.7%,4.79,A (4.00)
,"Martin-Cabrera, Luis",22,100.0%,85.7%,4.79,A (4.00)
,"Parra, Max",25,87.5%,100.0%,7.25,B+ (3.46)
,"Kokotovic, Milos",24,90.0%,100.0%,6.30,B+ (3.46)
,"Kokotovic, Milos",24,90.0%,100.0%,6.30,B+ (3.46)
,"Kokotovic, Milos                   ",30,93.3%,100.0%,6.37,B (3.24)
,"Valenzuela Arce, Jose Manuel       ",27,94.7%,100.0%,4.20,A- (3.96)
LTWL 150,"Lee, Jin-Kyung",9,100.0%,100.0%,5.17,N/A
,"Kontje, Todd Curtis",8,100.0%,100.0%,8.50,N/A
TDHT 101,"Smarr, Janet L.",23,100.0%,100.0%,6.00,B (3.10)
TDHT 101,"Smarr, Janet L.",23,100.0%,100.0%,6.00,B (3.10)
TDHT 101,"Smarr, Janet L.",23,100.0%,100.0%,6.00,B (3.10)
TDHT 101,"Smarr, Janet L.",23,100.0%,100.0%,6.00,B (3.10)
TDHT 101,"Smarr, Janet L.",23,100.0%,100.0%,6.00,B (3.10)
TDHT 101,"Smarr, Janet L.",23,100.0%,100.0%,6.00,B (3.10)
,"Reimer, Jonathan Charles",22,90.9%,81.8%,5.17,A- (3.72)
,"Jones, William Jadie",13,66.7%,100.0%,5.50,N/A
,"Tregar, Kristen Lauren",19,75.0%,75.0%,8.00,N/A
,"Tregar, Kristen Lauren",19,75.0%,75.0%,8.00,N/A
,"Tregar, Kristen Lauren",19,75.0%,75.0%,8.00,N/A
,"Short, Vincent James",23,86.7%,100.0%,4.50,B+ (3.45)
,"Rubinstein, Kim",28,100.0%,100.0%,3.00,A- (3.90)
,"Power, Jade Yukana",25,87.5%,100.0%,4.50,B+ (3.58)
,"Power, Jade Yukana",25,87.5%,100.0%,4.50,B+ (3.58)
,"Carmody, James",25,100.0%,100.0%,6.90,A- (3.73)
,"Carmody, James",25,100.0%,100.0%,6.90,A- (3.73)
,"Carmody, James",25,100.0%,100.0%,6.90,A- (3.73)
,"George, Nadine",25,100.0%,100.0%,3.70,B+ (3.64)
,"George, Nadine",25,100.0%,100.0%,3.70,B+ (3.64)
,"Amon, Patrice",29,100.0%,100.0%,2.81,A- (3.90)
,"Turner, Laura Katherine",27,100.0%,100.0%,5.36,B+ (3.42)
,"Burelle, Julie Sara Veronique",27,100.0%,100.0%,4.00,B+ (3.41)
,"Burelle, Julie Sara Veronique",27,100.0%,100.0%,4.00,B+ (3.41)
,"Ramey, Heather L",28,92.9%,100.0%,4.64,A- (3.76)
,"Roxworthy, Emily",27,100.0%,100.0%,6.10,B+ (3.40)
,"Reynolds, Bryan Randolph",10,85.7%,85.7%,5.93,N/A
,"Rouse, John Samuel",24,100.0%,100.0%,6.50,B (3.20)
,"Rouse, John Samuel",24,100.0%,100.0%,6.50,B (3.20)
,"Ramey, Heather L                   ",8,100.0%,100.0%,3.83,N/A
,"George, Nadine                     ",20,83.3%,100.0%,6.17,A- (3.92)
,"George, Nadine                     ",20,83.3%,100.0%,6.17,A- (3.92)
,"George, Nadine                     ",20,83.3%,100.0%,6.17,A- (3.92)
,"Smarr, Janet L.                    ",22,88.9%,100.0%,3.83,B+ (3.41)
,"Smarr, Janet L.                    ",22,88.9%,100.0%,3.83,B+ (3.41)
,"Smarr, Janet L.                    ",22,88.9%,100.0%,3.83,B+ (3.41)
,"Smarr, Janet L.                    ",22,88.9%,100.0%,3.83,B+ (3.41)
,"Roxworthy, Emily                   ",24,90.0%,90.0%,9.30,B+ (3.41)
,"Jaros, Michael P.             ",23,91.3%,100.0%,4.50,B (3.12)
,"Huerta, Jorge A.              ",27,78.3%,82.6%,3.89,B (3.21)
LTWL 159,"Rahimi, Babak",33,93.8%,100.0%,3.75,A- (3.97)
HIUS 162,"Molina, Natalia Margarita          ",11,83.3%,83.3%,9.07,N/A
SE 131A,"Krysl, Petr",137,63.9%,51.4%,9.33,B (3.11)
SE 131A,"Krysl, Petr",137,63.9%,51.4%,9.33,B (3.11)
HIUS 160,"Fuste, Jose Ignacio",13,100.0%,83.3%,5.83,N/A
,"Weeks, William E                   ",19,100.0%,100.0%,6.17,N/A
POLI 119A,"Sharpless, Isaac Walling",17,91.7%,100.0%,6.00,N/A
,"Forman, Fonna",23,100.0%,100.0%,3.36,A- (3.81)
,"Forman, Fonna",23,100.0%,100.0%,3.36,A- (3.81)
,"Mackie, Gerald",32,100.0%,95.2%,6.70,B+ (3.40)
,"Mackie, Gerald",32,100.0%,95.2%,6.70,B+ (3.40)
,"Forman-Barzilai, Fonna",41,33.3%,100.0%,2.50,B+ (3.46)
,"Forman-Barzilai, Fonna",41,33.3%,100.0%,2.50,B+ (3.46)
,"Forman-Barzilai, Fonna",41,33.3%,100.0%,2.50,B+ (3.46)
,"Buckinx, Barbara C",40,85.7%,100.0%,3.36,B+ (3.68)
,"Forman-Barzilai, Fonna             ",19,100.0%,100.0%,5.50,N/A
,"Forman-Barzilai, Fonna             ",19,100.0%,100.0%,5.50,N/A
,"Forman-Barzilai, Fonna             ",19,100.0%,100.0%,5.50,N/A
,"Forman-Barzilai, Fonna             ",19,100.0%,100.0%,5.50,N/A
,"Forman-Barzilai, Fonna             ",19,100.0%,100.0%,5.50,N/A
,"Forman-Barzilai, Fonna             ",19,100.0%,100.0%,5.50,N/A
,"Barrett, Richard A                 ",19,100.0%,100.0%,7.17,N/A
,"Donath, Christian Robb             ",88,84.0%,60.0%,4.98,B (3.16)
,"Donath, Christian Robb             ",88,84.0%,60.0%,4.98,B (3.16)
,"Henaff, Marcel                     ",35,87.5%,68.8%,4.25,B+ (3.51)
,"Selby, David A.                    ",116,70.2%,84.2%,5.20,B (3.25)
,"Leitch, David G",31,100.0%,93.3%,5.30,B- (2.96)
,"Feeley, Maureen Catherine          ",139,91.1%,92.2%,4.91,B (3.14)
,"Owzar, Armin                  ",26,91.7%,91.7%,3.58,B+ (3.45)
,"Forman-Barzilai, David        ",23,89.5%,100.0%,3.10,B+ (3.62)
,"Minson, Jeffrey P.            ",19,75.0%,75.0%,3.67,N/A
MMW 6GS,"Chang, Edmond Yi-Teh               ",62,85.0%,100.0%,8.30,N/A
MMW 6GS,"Chang, Edmond Yi-Teh               ",62,85.0%,100.0%,8.30,N/A
MMW 6GS,"Chang, Edmond Yi-Teh               ",62,85.0%,100.0%,8.30,N/A
,"Biess, Frank Peter                 ",13,77.8%,100.0%,5.83,N/A
,"Biess, Frank Peter                 ",13,77.8%,100.0%,5.83,N/A
,"Evans, Ivan T                      ",50,66.7%,83.3%,6.83,N/A
,"Evans, Ivan T                      ",50,66.7%,83.3%,6.83,N/A
,"Evans, Ivan T                      ",50,66.7%,83.3%,6.83,N/A
,"Evans, Ivan T                      ",50,66.7%,83.3%,6.83,N/A
,"Evans, Ivan T                      ",50,66.7%,83.3%,6.83,N/A
,"Evans, Ivan T                      ",50,66.7%,83.3%,6.83,N/A
,"Prestholdt, Jeremy                 ",83,81.3%,90.6%,5.81,B+ (3.35)
,"Gallant, Thomas W.                 ",27,100.0%,100.0%,6.04,N/A
,"Strong, Tracy B                    ",124,74.2%,67.7%,7.98,N/A
,"Patterson, Patrick H.              ",29,86.7%,93.3%,8.37,N/A
,"Patterson, Patrick H.              ",29,86.7%,93.3%,8.37,N/A
,"Radcliff, Pamela B.                ",310,83.2%,88.7%,4.23,B+ (3.43)
,"Chang, Edmond Yi-Teh          ",338,85.0%,97.4%,4.39,B- (2.95)
,"Hollander, Ethan J.           ",218,85.4%,95.4%,3.83,B- (2.99)
,"Patterson, Patrick H.         ",240,73.9%,75.0%,4.78,B- (2.96)
HIUS 167,"Alvarez, Luis A",12,100.0%,100.0%,10.00,N/A
,"Gutierrez, David G",12,100.0%,100.0%,10.50,N/A
,"Gutierrez, David G                 ",19,100.0%,100.0%,7.83,N/A
USP 135,"Linton, Mellissa Franceska",15,75.0%,100.0%,6.00,N/A
,"Ho, Lisa",19,81.8%,81.8%,4.86,N/A
,"Kini, Ashvin Rathnanand",14,100.0%,75.0%,9.00,N/A
,"Green, Christina Estel",9,100.0%,60.0%,5.30,N/A
,"Solomon, Amanda Lee Albaniel",11,85.7%,100.0%,3.64,N/A
,"Kim, Grace                         ",25,100.0%,100.0%,5.21,A- (3.83)
,"Kim, Grace                         ",25,100.0%,100.0%,5.21,A- (3.83)
,"Kim, Grace                         ",25,100.0%,100.0%,5.21,A- (3.83)
,"Kim, Grace                         ",25,100.0%,100.0%,5.21,A- (3.83)
,"Bui, Long T                        ",17,100.0%,62.5%,5.50,N/A
,"Gutierrez, Michelle R.             ",21,100.0%,100.0%,4.50,N/A
,"Gutierrez, Michelle R.             ",21,100.0%,100.0%,4.50,N/A
,"Suarez, Harrod                     ",40,79.2%,91.7%,3.83,B (3.10)
,"Williams, Randall Jay         ",81,88.5%,90.4%,4.31,B- (2.88)
TMC 90,"Mell, Loren K.",10,100.0%,100.0%,1.30,N/A
LTFR 116,"Ploye, Catherine",18,100.0%,100.0%,3.70,N/A
LTFR 116,"Ploye, Catherine",18,100.0%,100.0%,3.70,N/A
LTFR 116,"Ploye, Catherine",18,100.0%,100.0%,3.70,N/A
LTFR 116,"Ploye, Catherine",18,100.0%,100.0%,3.70,N/A
,"Zhiri, Oumelbanine",9,100.0%,100.0%,6.50,N/A
,"Zhiri, Oumelbanine",9,100.0%,100.0%,6.50,N/A
,"Woodhull, Winifred Johanna",11,100.0%,100.0%,7.50,N/A
,"Reid, Roddey",8,100.0%,100.0%,3.83,N/A
,"Zhiri, Oumelbanine                 ",11,100.0%,83.3%,6.17,N/A
,"Zhiri, Oumelbanine                 ",11,100.0%,83.3%,6.17,N/A
,"Ploye, Catherine                   ",25,100.0%,100.0%,5.75,B+ (3.31)
,"Zhiri, Oumelbanine            ",19,88.2%,94.1%,3.91,N/A
LTEN 149GS,"Wesling, Megan E.",19,100.0%,100.0%,5.50,N/A
LTEN 149GS,"Wesling, Megan E.",19,100.0%,100.0%,5.50,N/A
LTEN 149GS,"Wesling, Megan E.",19,100.0%,100.0%,5.50,N/A
,"Woodhull, Winifred Johanna         ",26,60.0%,40.0%,4.90,N/A
HIUS 168,"Man, Simeon S",13,100.0%,100.0%,8.00,N/A
CHIN 185B,"Wang, Xiao",10,80.0%,100.0%,5.70,N/A
,"Wu, Di                             ",14,100.0%,83.3%,5.50,N/A
,"Anderson, Qin-Hong                 ",16,100.0%,100.0%,5.36,N/A
RELI 110A,"Cohen, Richard S.",36,77.8%,77.8%,4.39,B+ (3.32)
,"Cohen, Richard S.                  ",28,87.5%,100.0%,6.13,B+ (3.51)
PHYS 2C,"Shpyrko, Oleg",329,85.0%,90.8%,6.71,B- (2.89)
PHYS 2C,"Shpyrko, Oleg",329,85.0%,90.8%,6.71,B- (2.89)
PHYS 2C,"Shpyrko, Oleg",329,85.0%,90.8%,6.71,B- (2.89)
PHYS 2C,"Shpyrko, Oleg",329,85.0%,90.8%,6.71,B- (2.89)
PHYS 2C,"Shpyrko, Oleg",329,85.0%,90.8%,6.71,B- (2.89)
PHYS 2C,"Shpyrko, Oleg",329,85.0%,90.8%,6.71,B- (2.89)
PHYS 2C,"Shpyrko, Oleg",329,85.0%,90.8%,6.71,B- (2.89)
PHYS 2C,"Shpyrko, Oleg",329,85.0%,90.8%,6.71,B- (2.89)
,"Sabhlok, Sanchit",88,86.6%,91.0%,8.81,B (3.22)
,"Rappel, Wouter Jan",87,80.0%,80.0%,7.95,B+ (3.32)
,"Rappel, Wouter Jan",87,80.0%,80.0%,7.95,B+ (3.32)
,"Rappel, Wouter Jan",87,80.0%,80.0%,7.95,B+ (3.32)
,"Duarte, Javier Mauricio",349,94.1%,98.3%,6.12,B+ (3.69)
,"Duarte, Javier Mauricio",349,94.1%,98.3%,6.12,B+ (3.69)
,"Duarte, Javier Mauricio",349,94.1%,98.3%,6.12,B+ (3.69)
,"Shotwell, Brian",395,95.1%,95.6%,6.01,B+ (3.67)
